Date Collected,State,blank,blank,Facility_Name,Facility_Type,blank,blank,blank,blank,blank,blank,Resolved_Y_N,blank,Postive_Patients_Desc,blank,blank,blank,blank,blank,blank,blank,Unresolved_Postive_Patients_Desc,blank,blank,blank,blank,blank,blank,blank,Dashboard_Display
20210420,UT,,,Canyon Creek Assisted Living,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,The Wentworth at Willow Creek,Assisted Living,,,,,,,Y,,11 to 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Woodland Park Rehabilitation and Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Uintah Basin Rehabilitation and Senior Villa,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes of Provo,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,The Lodge at North Odgen,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Copper Ridge Health Care,Nursing Home,,,,,,,Y,,More than 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes of Washington County #8,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Emery County Care and Rehabilitation Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Sunrise at Holladay,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Southgate Senior Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Pine View Transitional Rehab,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Oak Ridge Assisted Living,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Harmony Hills Midvale,Assisted Living,,,,,,,Y,,More than 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Riverway Assisted Living and Memory Care,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Millcreek Meadows,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Blacksmith Fork Assisted Living,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,"Little Cottonwood Rehabilitation and Nursing, LLC",Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Country Pines Retirement Home,Assisted Living,,,,,,,Y,,11 to 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Cascades at Orchard Park,Nursing Home,,,,,,,Y,,More than 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Sunridge Assisted Living of Roy,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes of West Jordan #1,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Tradition Assisted Living,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Peachtree Place,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Heritage Place,Assisted Living,,,,,,,Y,,11 to 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Golden Living Taylorsville,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,The Wentworth at Draper,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,"Heritage Gardens of Springville, Utah, LLC",Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Garfield County Nursing Home,Nursing Home,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Mission at Crescent Senior Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Rocky Mountain Care - Grove Creek Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes of East Millcreek,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,The Wentworth at the Meadows I,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Whisper Cove Assisted Living and Memory Care,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Pacifica Senior Living Millcreek AL II,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Rocky Mountain Care - Willow Springs,Nursing Home,,,,,,,Y,,More than 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Sunridge Assisted Living of Roy,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,"Lomond Peak Nursing and Rehabilitation, LLC",Nursing Home,,,,,,,Y,,More than 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Spring Creek Healthcare Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Legacy House Of Spanish Fork,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Provo Care Center,Intermed Care/Intel Disabled,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Legacy House of Bountiful,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes Of Syracuse,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Sunridge Assisted Living And Memory Care,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Gables Assisted Living of North Logan,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Sunridge Assisted Living Of Roy,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Canyonlands Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Stonehenge Of Richfield,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Wide Horizons Intermediate Care Facility,Intermed Care/Intel Disabled,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Advanced Health Care of Salem,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes of Washington County IV,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes of Washington County #6,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Paramount Health and Rehabilitation,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,"Ashford Memory Care, Inc",Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes of Washington County #5,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Rocky Mountain Care - Logan,Nursing Home,,,,,,,Y,,More than 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Midtown Manor,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,"Aspen Assisted Living, LLC",Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Mission at Maple Springs,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Stonehenge of Richfield,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes of St George #1,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Southgate Senior Living,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Gardens Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Avalon West Health and Rehabilitation,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Alpine Meadow Rehabilitation And Nursing,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Pine View Transitional Rehab,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Stonehenge Of Orem,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Heritage Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Whisper Cove Assisted Living and Memory Care,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Spring Gardens of Lindon,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Parkdale Health And Rehab,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Emery County Care And Rehabilitation Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Highland Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Holladay Healthcare Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Creekside Senior Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Spring Creek Healthcare Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Tradition Assisted Living,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,The Wentworth at Coventry I Senior Living,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,The Inn on Barton Creek,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Millcreek Meadows,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,The Auberge at North Ogden,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,"Heritage Gardens of Springville, Utah, LLC",Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,The Sheridan of South Jordan,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Covington Senior Living,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Seasons Healthcare and Rehabilitation,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Bella Terra St George,Nursing Home,,,,,,,Y,,More than 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Crestwood Rehabilitation and Nursing,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Fairview Care Center East,Nursing Home,,,,,,,Y,,More than 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Aspen Ridge Of Utah Valley,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Riverway Assisted Living and Memory Care,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Southern Utah Veterans Home - Ivins,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Thatcher Brook Rehabilitation & Care Center,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Country Lane of Central Sandy,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Cottonwood Creek,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Heritage Hills Rehabilitation And Care Center,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Canyon Rim Care Center,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Williamsburg Retirement Community,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Avalon Care Center-Bountiful,Nursing Home,,,,,,,Y,,More than 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes of Draper,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Hillcrest Care Center,Intermed Care/Intel Disabled,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Monroe Canyon Assisted Living,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Ashford Assisted Living & Memory Care of Springville,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Coral Desert Rehabilitation and Care,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Legacy Village of Sugar House,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Spring Gardens Mapleton,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Rocky Mountain Care - The Lodge,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Heritage Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,The Sheridan at South Jordan,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Apple Tree Assisted Living,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Ashford Assisted Living & Memory Care of Springville,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Pioneer Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,The Lodge at Riverton,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,The Ridge Foothill,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes of Lehi,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,The Charleston at Cedar Hills,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Sunrise at Holladay,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,St George Rehabilitation,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Cove Point Retirement,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Aspen Ridge Of Utah Valley,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,The Retreat at Sunriver St George,Assisted Living,,,,,,,Y,,11 to 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Legacy House of Ogden,Assisted Living,,,,,,,Y,,11 to 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Provo Rehabilitation and Nursing,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Bellaview Assisted Living and Memory Care,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Spring Gardens Holladay,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Mission at Community Assisted Living,Assisted Living,,,,,,,Y,,More than 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Peachtree Place,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Rocky Mountain Care - Cottage On Vine,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Mission At Maple Springs,Nursing Home,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Lotus Park Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Beehive Homes of Washington County #8,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Legacy Village of Provo,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Gardens Assisted Living,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Heritage Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Uintah Health Care Special Service District,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Life Care Center of Salt Lake City,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Golden Living Taylorsville,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Reid's Park Place,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Apple Village Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Cascades At Riverwalk,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Legacy House of Park Lane,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Whisper Cove Assisted Living and Memory Care,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Logan Regional Hospital Transitional Care Unit,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Aspen Ridge Of Utah Valley,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Carrington Court,Assisted Living,,,,,,,Y,,More than 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Gables of Brigham City,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Paramount Health and Rehabilitation,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Medallion Supported Living,Intermed Care/Intel Disabled,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Legacy House of Spanish Fork,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Stonehenge of Ogden,Nursing Home,,,,,,,Y,,11 to 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Welcome Home Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Spring Water Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,North Canyon Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Canyonlands Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Sunrise of Sandy,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Avamere at Mountain Ridge,Assisted Living,,,,,,,Y,,11 to 20,,,,,,,,,,,,,,,,N
20210420,UT,,,St Joseph Villa Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Canyon Creek Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Willow Wood Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Williamsburg Retirement Community,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Sagewood at Daybreak,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Elk Meadows Assisted Living and Memory Care,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Legacy House Assisted Living of South Jordan,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Lindon Care and Training Center,Intermed Care/Intel Disabled,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Creekside Senior Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,St George Rehabilitation,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Emery County Care and Rehabilitation Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Cedar Health and Rehabilitation,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Mervyn Sharp Bennion Central Utah Veterans Home,Nursing Home,,,,,,,Y,,11 to 20,,,,,,,,,,,,,,,,N
20210420,UT,,,Terrace Grove Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Harmony Hills of Lehi,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Legacy House of Taylorsville,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Ashford Assisted Living & Memory Care of Springville,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Avalon Valley Rehabilitation,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Mt Olympus Rehabilitation Center,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Copper Ridge Health Care,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Rocky Mountain Care - The Lodge,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Heritage Park Healthcare and Rehabilitation,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Pioneer Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Rocky Mountain Care - The Lodge,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Pacifica Senior Living Millcreek Al II,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Life Care Center of Salt Lake City,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,The Wentworth at the Meadows I,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Willow Glen Health and Rehab,Assisted Living,,,,,,,Y,,5 to 10,,,,,,,,,,,,,,,,N
20210420,UT,,,Provo Assisted Living LLC,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Cedarwood at Sandy Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Rocky Mountain Care - Clearfield,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Rocky Mountain Care - Riverton,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Welcome Home Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Holladay Healthcare Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Sunridge Assisted Living of Roy,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Hurricane Health and Rehabilitation,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Country Pines Retirement Home,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Tophams Tiny Tots Care Center,Intermed Care/Intel Disabled,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Rocky Mountain Care - Hunter Hollow,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Legacy House Assisted Living of South Jordan,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Rocky Mountain Care - Clearfield,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Lotus Park Care Centers,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Cove Point Retirement,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Apple Village Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Parkway Health Center,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,"Ashford Memory Care, Inc",Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Lindon Care and Training Center,Intermed Care/Intel Disabled,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Maple Springs of North Logan,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Legacy House of Bountiful,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Canyon Creek Assisted Living,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,Mission at Alpine Rehabilitation Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,St George Rehabilitation,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Advanced Health Care of St George,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Spring Gardens of St George,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210420,UT,,,"Millcreek Rehabilitation and Nursing, LLC",Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Avalon West Health & Rehabilitation,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Terrace Grove Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Cache Valley Assisted Living,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210420,UT,,,Uintah Health Care Special Service District,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210420,UT,,,William E Christoffersen Salt Lake Veterans Home,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
